,,,,,,,,,Lugar de grado
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2014,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1 SMMLV,1 SMMLV,1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2014,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2014,Dependiente,Construccion,1 SMMLV,1 SMMLV,1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2014,Dependiente,Industrias manufactureras,"Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2014,Dependiente,Información y comunicaciones,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",2
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2014,Dependiente,Otras actividades de servicios,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2014,Dependiente,Otras actividades de servicios,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2014,Dependiente,Sin información,1 SMMLV,1 SMMLV,1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2014,Dependiente,Transporte y almacenamiento,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,Actividades de atención de la salud humana y de asistencia social,1 SMMLV,1 SMMLV,1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,Actividades de servicios administrativos y de apoyo,1 SMMLV,1 SMMLV,1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,Actividades financieras y de seguros,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,"Actividades profesionales, científicas y técnicas",1 SMMLV,1 SMMLV,1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,1 SMMLV,1 SMMLV,1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",2
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,"Agricultura, ganadería, caza, silvicultura y pesca","Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",2
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1 SMMLV,1 SMMLV,2
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,Construccion,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,Educación,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,Industrias manufactureras,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,Industrias manufactureras,"Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,Información y comunicaciones,1 SMMLV,1 SMMLV,1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,Otras actividades de servicios,1 SMMLV,1 SMMLV,1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,Otras actividades de servicios,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",2
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,Otras actividades de servicios,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2015,Dependiente,Transporte y almacenamiento,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2016,Dependiente,Actividades de atención de la salud humana y de asistencia social,1 SMMLV,1 SMMLV,1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2016,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",2
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2016,Dependiente,Actividades financieras y de seguros,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2016,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2016,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,1 SMMLV,1 SMMLV,1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2016,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",2
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2016,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2016,Dependiente,Construccion,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2016,Dependiente,Educación,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2016,Dependiente,Industrias manufactureras,"Entre 4,5 y 5 SMMLV",Entre 4 y 6 SMMLV,1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2016,Dependiente,Otras actividades de servicios,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2016,Dependiente,Transporte y almacenamiento,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2017,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2017,Dependiente,Actividades financieras y de seguros,1 SMMLV,1 SMMLV,1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2017,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2017,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2017,Dependiente,Construccion,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2017,Dependiente,Educación,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",2
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2017,Dependiente,Explotación de minas y canteras,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2017,Dependiente,Industrias manufactureras,1 SMMLV,1 SMMLV,2
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2017,Dependiente,Industrias manufactureras,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2017,Dependiente,Otras actividades de servicios,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2017,Dependiente,Otras actividades de servicios,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2017,Dependiente,Sin información,1 SMMLV,1 SMMLV,2
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2017,Dependiente,Sin información,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2017,Dependiente,Sin información,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2018,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2018,Dependiente,Alojamiento y servicios de comida,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2018,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",2
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2018,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2018,Dependiente,Educación,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",2
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2018,Dependiente,Industrias manufactureras,1 SMMLV,1 SMMLV,1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2018,Dependiente,Sin información,1 SMMLV,1 SMMLV,1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2018,Dependiente,Sin información,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2018,Dependiente,Sin información,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",2
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2019,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",3
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2019,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2019,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2019,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2019,Dependiente,Educación,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",2
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2019,Dependiente,Otras actividades de servicios,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2020,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2020,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",2
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2020,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2020,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1 SMMLV,1 SMMLV,1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2020,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",3
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2020,Dependiente,Educación,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2021,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2021,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54612-TECNICA PROFESIONAL EN PROCESOS DEL TALENTO HUMANO,Femenino,2013-2,2021,Dependiente,"Agricultura, ganadería, caza, silvicultura y pesca",1 SMMLV,1 SMMLV,1
